UserID,CourseID,TransactionDate,Amount
U0097,C010,2024-04-13,2378.05
U0097,C063,2024-09-04,2718.72
U0097,C001,2024-10-03,0.0
U0097,C048,2024-12-04,2188.14
U0097,C033,2025-01-22,1422.25
U0097,C032,2025-02-23,1800.59
U0097,C062,2025-05-14,1981.23
U0097,C077,2025-09-05,1817.71
U0098,C019,2023-01-18,1459.64
U0098,C052,2023-05-21,0.0
U0098,C071,2023-09-30,422.56
U0098,C050,2023-10-20,861.41
U0098,C055,2023-12-03,676.51
U0098,C066,2024-03-12,1316.71
U0098,C010,2024-12-20,667.41
U0098,C047,2025-02-22,0.0
U0098,C012,2025-06-20,0.0
U0098,C065,2025-12-22,0.0
U0099,C013,2023-06-27,1776.49
U0099,C066,2023-07-25,368.79
U0099,C076,2023-09-10,2225.19
U0099,C027,2023-10-14,1475.93
U0099,C059,2023-10-14,3675.67
U0099,C049,2023-11-07,2092.16
U0099,C015,2024-03-20,2000.0
U0099,C074,2024-05-22,2020.5
U0099,C075,2024-10-06,5373.58
U0099,C053,2024-12-20,1004.59
U0099,C023,2025-02-25,2076.75
U0099,C019,2025-04-23,2229.39
U0099,C012,2025-05-29,0.0
U0099,C003,2025-06-25,0.0
U0100,C073,2023-02-24,3445.99
U0100,C072,2023-06-22,6964.14
U0100,C042,2024-05-23,2002.59
U0100,C076,2024-07-21,4022.98
U0100,C063,2024-08-06,3845.91
U0101,C024,2024-01-22,3979.94
U0101,C069,2024-02-25,2225.99
U0101,C044,2024-09-09,0.0
U0101,C028,2025-03-13,533.96
U0101,C019,2025-11-09,1383.51
U0101,C076,2025-11-26,7430.79
U0102,C030,2023-04-22,2123.13
U0102,C062,2023-05-26,1988.53
U0102,C031,2023-08-19,1350.03
U0102,C008,2024-05-05,1416.91
U0102,C041,2024-05-08,1350.95
U0102,C042,2024-08-28,5021.13
U0102,C003,2025-03-01,0.0
U0102,C025,2025-10-10,1663.53
U0102,C011,2025-10-20,0.0
U0103,C034,2023-01-25,2103.71
U0103,C068,2023-09-28,6027.44
U0103,C033,2024-10-10,1535.1
U0103,C052,2025-01-09,0.0
U0103,C059,2025-01-18,5714.01
U0103,C020,2025-03-03,2336.88
U0103,C056,2025-05-11,0.0
U0103,C053,2025-12-17,2331.96
U0104,C063,2023-02-04,5855.77
U0104,C001,2023-05-19,0.0
U0104,C003,2023-05-30,0.0
U0104,C005,2023-12-20,3423.9
U0104,C049,2025-08-22,958.77
U0105,C012,2023-01-29,0.0
U0105,C067,2023-03-23,0.0
U0105,C069,2023-05-04,775.47
U0105,C039,2023-06-18,0.0
U0105,C065,2023-11-09,0.0
U0105,C047,2024-03-17,0.0
U0105,C006,2024-06-20,1397.24
U0105,C001,2024-07-22,0.0
U0105,C019,2024-08-09,490.64
U0105,C003,2025-03-26,0.0
U0105,C055,2025-04-03,1672.33
U0105,C031,2025-04-30,1820.12
U0105,C035,2025-05-17,3569.51
U0105,C008,2025-10-23,1371.25
U0105,C007,2025-11-03,2218.78
U0106,C041,2023-06-11,1253.13
U0106,C055,2023-06-21,2084.97
U0106,C014,2023-11-15,2045.66
U0106,C070,2024-02-21,1098.16
U0106,C060,2024-09-26,1051.07
U0106,C027,2025-11-13,2165.64
U0107,C070,2023-04-29,1695.44
U0107,C073,2023-05-16,6041.54
U0107,C060,2023-06-26,1947.61
U0107,C027,2024-05-03,1084.36
U0107,C055,2024-05-15,709.12
U0107,C010,2024-09-27,1289.77
U0107,C014,2024-10-31,411.78
U0107,C004,2025-03-11,1183.13
U0107,C041,2025-06-14,1946.72
U0108,C063,2023-04-23,7386.73
U0108,C024,2023-08-26,4561.63
U0108,C042,2025-06-08,7741.81
U0108,C073,2025-07-17,4849.6
U0109,C052,2023-01-24,0.0
U0109,C047,2023-01-26,0.0
U0109,C010,2023-03-02,1021.45
U0109,C054,2023-08-30,703.33
U0109,C025,2023-09-02,425.08
U0109,C067,2023-09-17,0.0
U0109,C043,2023-10-09,0.0
U0109,C029,2023-12-02,3046.54
U0109,C049,2023-12-08,572.04
U0109,C050,2023-12-26,1360.0
U0109,C070,2024-06-14,1580.91
U0109,C038,2024-07-04,6325.79
U0109,C004,2024-09-25,2084.46
U0109,C064,2024-11-17,0.0
U0109,C061,2024-12-11,1855.34
U0109,C058,2025-01-31,566.11
U0109,C001,2025-10-13,0.0
U0109,C041,2025-11-25,2275.38
U0109,C075,2025-12-07,6269.67
U0110,C004,2023-04-24,925.12
U0110,C077,2023-05-11,1188.33
U0110,C043,2023-06-07,0.0
U0110,C040,2023-07-30,0.0
U0110,C059,2023-08-25,3207.78
U0110,C015,2023-11-19,1806.38
U0110,C005,2023-12-08,5102.26
U0110,C049,2024-06-06,937.1
U0110,C019,2024-06-22,2484.18
U0110,C060,2024-07-11,2245.58
U0110,C003,2025-01-07,0.0
U0110,C048,2025-01-23,2165.0
U0110,C070,2025-05-29,1656.88
U0110,C035,2025-07-21,5386.84
U0110,C013,2025-10-13,2209.83
U0110,C016,2025-10-20,0.0
U0110,C037,2025-11-12,1435.58
U0110,C034,2025-12-08,807.99
U0111,C038,2023-01-06,4050.19
U0111,C019,2023-01-26,2143.94
U0111,C043,2023-03-14,0.0
U0111,C066,2023-04-01,2467.77
U0111,C069,2023-04-05,998.39
U0111,C035,2023-11-04,2223.38
U0111,C025,2024-01-02,1410.8
U0111,C027,2024-04-04,1695.02
U0111,C017,2024-04-12,752.21
U0111,C031,2024-05-15,2077.86
U0111,C006,2024-05-23,1665.61
U0111,C001,2024-10-21,0.0
U0111,C055,2025-01-15,1139.69
U0111,C041,2025-02-23,962.98
U0111,C004,2025-05-02,564.64
U0111,C076,2025-05-08,4417.19
U0111,C051,2025-08-24,318.31
U0111,C049,2025-11-08,2393.61
U0112,C022,2023-04-18,1679.43
U0112,C058,2023-06-09,1242.02
U0112,C078,2023-09-02,0.0
U0112,C037,2024-07-09,517.31
U0112,C040,2024-10-17,0.0
U0112,C006,2025-02-02,1681.7
U0112,C054,2025-10-25,772.34
U0113,C063,2023-04-05,2411.52
U0113,C066,2023-05-22,1216.76
U0113,C071,2023-06-26,1525.92
U0113,C058,2024-01-03,482.09
U0113,C013,2024-04-02,2197.51
U0113,C060,2024-08-01,747.79
U0113,C072,2024-09-28,6957.79
U0113,C047,2024-11-01,0.0
U0113,C020,2025-04-01,1508.38
U0113,C044,2025-07-24,0.0
U0113,C006,2025-08-10,2230.05
U0113,C059,2025-11-22,4882.36
U0114,C023,2023-01-17,1331.7
U0114,C051,2024-02-15,2186.29
U0114,C018,2024-08-20,969.79
U0114,C072,2024-09-14,3155.06
U0114,C065,2025-01-25,0.0
U0115,C063,2024-05-11,4057.16
U0115,C024,2025-01-24,4910.38
U0115,C042,2025-08-08,7927.74
U0116,C023,2023-01-14,573.22
U0116,C072,2023-11-05,5128.31
U0116,C051,2024-02-05,1851.35
U0116,C065,2024-05-17,0.0
U0116,C018,2025-10-07,1073.15
U0117,C061,2023-01-03,1535.26
U0117,C008,2023-01-20,1304.53
U0117,C029,2023-02-18,7613.96
U0117,C045,2024-04-22,0.0
U0117,C002,2024-09-21,1639.91
U0117,C066,2024-11-17,937.56
U0117,C046,2024-12-10,0.0
U0117,C062,2025-02-09,545.26
U0117,C017,2025-04-19,1210.7
U0118,C080,2023-08-01,7771.35
U0118,C068,2024-02-25,5052.75
U0118,C038,2025-12-21,4715.95
U0119,C021,2023-05-03,1591.78
U0119,C007,2024-05-02,2393.72
U0119,C075,2025-05-09,6940.87
U0119,C025,2025-10-04,1858.8
U0120,C003,2023-03-31,0.0
U0120,C039,2023-07-10,0.0
U0120,C013,2023-10-19,462.54
U0120,C030,2024-04-19,2212.3
U0120,C049,2024-07-27,552.8
U0120,C001,2025-02-01,0.0
U0120,C080,2025-04-25,6276.29
U0120,C063,2025-11-30,4832.36
U0121,C067,2023-05-08,0.0
U0121,C069,2023-06-03,1750.99
U0121,C049,2023-06-23,2218.54
U0121,C033,2023-07-15,836.12
U0121,C056,2023-09-25,0.0
U0121,C052,2023-10-01,0.0
U0121,C079,2024-04-29,588.11
U0121,C022,2024-06-18,1577.67
U0121,C010,2024-08-20,876.47
U0121,C021,2025-03-18,2335.82
U0121,C006,2025-06-09,1154.29
U0121,C016,2025-07-27,0.0
U0121,C008,2025-11-01,1289.24
U0122,C068,2024-10-07,3924.98
U0122,C072,2025-03-15,5155.56
U0123,C028,2023-06-02,1249.91
U0123,C021,2023-08-05,326.71
U0123,C047,2023-08-12,0.0
U0123,C046,2023-10-06,0.0
U0123,C026,2023-11-15,1941.53
U0123,C008,2023-12-03,1716.87
U0123,C079,2024-02-20,500.27
U0123,C065,2024-04-23,0.0
U0123,C073,2024-07-10,3605.75
U0123,C027,2024-10-13,1088.05
U0123,C075,2024-10-30,6298.64
U0123,C067,2025-07-09,0.0
U0123,C078,2025-07-16,0.0
U0124,C076,2023-09-03,7261.77
U0124,C027,2023-09-05,1820.62
U0124,C009,2024-03-01,0.0
U0124,C070,2024-06-26,619.13
U0124,C049,2024-09-23,658.38
U0124,C024,2024-10-05,5271.57
U0124,C046,2025-01-03,0.0
U0124,C018,2025-04-12,592.52
U0124,C079,2025-07-14,2048.03
U0124,C029,2025-08-06,2624.88
U0124,C075,2025-08-12,3754.93
U0125,C036,2023-03-24,1754.98
U0125,C014,2023-04-11,1053.71
U0125,C067,2023-07-05,0.0
U0125,C049,2023-07-06,1948.0
U0125,C008,2023-10-31,2096.16
U0125,C072,2023-11-19,7482.26
U0125,C063,2023-12-23,2614.18
U0125,C016,2024-03-16,0.0
U0125,C013,2024-05-23,1837.98
U0125,C052,2024-06-16,0.0
U0125,C062,2024-09-04,1766.26
U0125,C022,2024-09-15,2457.3
U0125,C056,2024-11-02,0.0
U0125,C017,2024-12-29,974.25
U0125,C074,2025-03-22,424.61
U0125,C040,2025-11-17,0.0
U0126,C073,2023-03-05,6419.96
U0126,C014,2023-07-13,2361.86
U0126,C004,2024-05-26,600.9
U0126,C055,2025-04-08,1401.29
U0126,C010,2025-07-15,1559.07
U0126,C041,2025-08-04,1073.25
U0127,C025,2023-01-25,2406.54
U0127,C051,2023-05-07,372.53
U0127,C057,2023-07-28,928.5
U0127,C018,2023-09-06,990.16
U0127,C034,2023-09-25,665.31
U0127,C035,2023-10-14,5841.68
U0127,C030,2024-02-10,1865.88
U0127,C062,2024-03-31,1574.54
U0128,C040,2023-02-14,0.0
U0128,C046,2023-03-29,0.0
U0128,C029,2023-04-14,2980.7
U0128,C038,2023-05-13,3595.61
U0128,C052,2023-06-03,0.0
U0128,C009,2023-06-22,0.0
U0128,C044,2023-07-08,0.0
U0128,C025,2023-09-08,2130.26
U0128,C053,2023-09-21,2259.14
U0128,C031,2023-12-11,1820.91
U0128,C014,2024-02-09,384.81
U0128,C006,2024-06-14,1682.21
U0128,C017,2024-11-10,1551.89
U0128,C027,2025-02-01,1800.88
U0128,C008,2025-03-31,1788.67
U0128,C068,2025-06-06,6044.76
U0128,C055,2025-06-27,1301.25
U0128,C021,2025-08-02,2480.57
U0129,C061,2023-03-02,665.38
U0129,C055,2023-03-12,2342.28
U0129,C024,2023-11-01,5483.61
U0129,C017,2023-12-20,2104.87
U0129,C019,2024-01-19,453.15
U0129,C021,2024-03-15,918.25
U0129,C066,2024-05-18,1391.84
U0129,C037,2024-07-17,423.58
U0129,C048,2024-07-27,563.83
U0129,C031,2024-08-27,2153.48
U0129,C078,2024-12-25,0.0
U0129,C026,2025-02-22,2468.59
U0129,C076,2025-03-19,5777.1
U0129,C010,2025-04-23,1857.88
U0129,C047,2025-05-23,0.0
U0129,C067,2025-07-02,0.0
U0129,C071,2025-10-13,1214.55
U0129,C030,2025-10-18,1279.95
U0130,C045,2023-02-09,0.0
U0130,C014,2023-05-05,1489.72
U0130,C072,2023-06-29,2316.44
U0130,C059,2023-10-09,2333.37
U0130,C032,2024-02-13,1843.58
U0130,C041,2024-05-25,1270.31
U0130,C006,2024-07-26,1841.52
U0130,C076,2025-01-05,3745.0
U0130,C062,2025-02-22,586.48
U0130,C052,2025-02-23,0.0
U0130,C029,2025-05-08,7469.37
U0130,C004,2025-09-08,363.17
U0130,C017,2025-09-09,2210.71
U0130,C069,2025-09-19,2288.8
U0130,C073,2025-12-12,5043.34
U0131,C001,2024-07-07,0.0
U0131,C039,2024-10-20,0.0
U0131,C049,2024-12-05,849.75
U0131,C005,2025-03-06,4778.2
U0131,C030,2025-10-25,2128.79
U0132,C049,2023-02-23,2010.57
U0132,C003,2023-03-02,0.0
U0132,C063,2023-04-30,4436.99
U0132,C030,2024-01-04,1282.12
U0132,C001,2024-03-24,0.0
U0132,C080,2024-07-29,2986.4
U0132,C013,2024-10-15,784.04
U0133,C007,2023-07-25,1128.42
U0133,C080,2023-11-23,5403.66
U0133,C079,2024-04-21,701.36
U0133,C033,2024-05-08,900.79
U0133,C038,2024-05-22,7788.57
U0133,C028,2024-06-29,1178.25
U0133,C069,2025-01-02,2368.93
U0133,C030,2025-08-24,2429.06
U0133,C049,2025-12-20,624.28
U0134,C068,2023-04-25,2078.69
U0134,C020,2023-12-22,1310.04
U0134,C009,2023-12-27,0.0
U0134,C034,2024-03-25,1491.43
U0134,C052,2024-12-27,0.0
U0134,C056,2025-03-06,0.0
U0134,C033,2025-12-28,2108.85
U0135,C074,2023-02-27,2190.87
U0135,C007,2023-10-19,1636.11
U0135,C021,2024-01-21,483.34
U0135,C026,2024-04-29,1010.57
U0135,C025,2024-10-13,2101.32
U0135,C075,2024-12-21,3277.21
U0135,C057,2025-01-04,1479.36
U0136,C035,2023-02-10,3829.6
U0136,C065,2023-03-19,0.0
U0136,C060,2023-04-26,534.01
U0136,C006,2023-07-04,1033.9
U0136,C038,2023-12-26,6762.73
U0136,C080,2024-03-24,7694.69
U0136,C042,2024-04-21,3432.07
U0136,C043,2024-09-24,0.0
U0136,C073,2025-10-01,4917.9
U0136,C012,2025-10-05,0.0
U0137,C013,2023-01-02,2352.02
U0137,C022,2023-02-14,2021.95
U0137,C059,2023-05-02,7254.6
U0137,C080,2023-05-29,5477.63
U0137,C071,2023-08-16,1371.22
U0137,C063,2023-09-25,6809.96
U0137,C004,2023-10-18,1425.97
U0137,C055,2023-10-30,668.86
U0137,C075,2023-12-30,4169.0
U0137,C052,2024-02-17,0.0
U0137,C073,2024-10-24,2649.4
U0137,C051,2024-11-10,1701.29
U0137,C054,2024-11-28,1325.02
U0137,C048,2025-01-17,2380.61
U0137,C023,2025-09-05,1202.1
U0137,C060,2025-12-13,1674.2
U0137,C077,2025-12-14,524.13
U0138,C072,2023-07-26,3492.86
U0138,C042,2024-09-10,3526.98
U0138,C035,2024-11-20,4232.84
U0138,C073,2025-02-04,2927.72
U0138,C005,2025-03-21,3806.05
U0139,C015,2023-10-07,1310.96
U0139,C028,2023-11-19,913.55
U0139,C067,2024-10-22,0.0
U0139,C019,2025-06-13,1111.66
U0140,C039,2023-12-23,0.0
U0140,C019,2023-12-26,2016.5
U0140,C060,2024-04-02,2468.06
U0140,C056,2024-08-26,0.0
U0140,C050,2024-09-20,1157.52
U0140,C016,2024-10-11,0.0
U0140,C003,2024-12-31,0.0
U0140,C043,2025-02-13,0.0
U0140,C036,2025-09-24,566.02
U0141,C051,2023-01-04,2153.92
U0141,C065,2023-03-08,0.0
U0141,C072,2023-09-18,3045.99
U0141,C023,2023-12-30,1132.15
U0141,C018,2025-03-12,1716.27
U0142,C013,2023-01-24,1366.59
U0142,C050,2023-06-09,1069.41
U0142,C053,2023-07-01,2021.43
U0142,C060,2023-08-02,1002.39
U0142,C054,2023-10-16,2208.82
U0142,C056,2023-12-10,0.0
U0142,C020,2024-01-08,613.13
U0142,C026,2024-03-05,1140.2
U0142,C042,2024-03-28,7709.21
U0142,C017,2024-05-02,482.17
U0142,C024,2024-06-27,6666.46
U0142,C079,2024-10-13,1155.76
U0142,C057,2024-10-16,984.33
U0142,C066,2024-11-09,2237.75
U0142,C059,2024-11-18,4654.93
U0142,C077,2024-12-11,1893.03
U0142,C044,2025-07-03,0.0
U0142,C052,2025-10-13,0.0
U0143,C026,2023-01-03,1051.81
U0143,C025,2023-04-09,726.82
U0143,C057,2023-05-19,2254.01
U0143,C021,2023-08-10,995.2
U0143,C007,2024-05-26,2165.93
U0143,C074,2024-06-09,1901.53
U0143,C075,2024-12-18,4902.1
U0144,C062,2023-07-27,532.74
U0144,C050,2023-12-07,1455.69
U0144,C018,2024-04-06,1817.38
U0144,C019,2024-12-20,417.13
U0144,C052,2025-02-07,0.0
U0144,C055,2025-02-14,2384.09
U0144,C077,2025-03-01,1633.05
U0144,C005,2025-04-27,6307.61
U0144,C003,2025-05-09,0.0
U0144,C048,2025-06-16,1789.42
U0144,C037,2025-09-08,681.08
U0144,C028,2025-10-06,1578.2
U0145,C072,2023-02-11,2196.14
U0145,C074,2023-03-10,408.11
U0145,C001,2023-05-31,0.0
U0145,C003,2023-06-01,0.0
U0145,C007,2023-08-03,436.46
U0145,C077,2023-11-30,932.96
U0145,C061,2024-06-18,1620.33
U0145,C024,2024-08-26,2567.09
U0145,C002,2024-10-14,1397.17
U0145,C013,2025-07-13,1627.62
U0146,C033,2023-03-05,2136.54
U0146,C035,2023-06-03,3120.44
U0146,C042,2023-07-10,2398.96
U0146,C023,2023-11-26,2042.59
U0146,C046,2023-12-15,0.0
U0146,C014,2024-11-23,2495.83
U0146,C072,2024-12-01,3269.79
U0146,C078,2025-02-07,0.0
U0146,C015,2025-06-02,1102.81
U0146,C029,2025-09-15,2147.9
U0147,C035,2023-12-04,2367.06
U0147,C075,2025-06-08,6286.37
U0148,C031,2023-04-20,889.92
U0148,C032,2023-07-27,1387.62
U0148,C016,2023-11-18,0.0
U0148,C011,2024-02-25,0.0
U0148,C035,2024-11-09,2515.7
U0149,C040,2023-04-12,0.0
U0149,C044,2023-07-16,0.0
U0149,C032,2024-01-25,1450.23
U0149,C009,2024-05-01,0.0
U0149,C041,2024-06-27,582.94
U0149,C007,2024-07-30,1480.09
U0149,C060,2024-09-01,2359.45
U0149,C058,2025-04-18,555.85
U0150,C054,2023-01-08,2042.92
U0150,C016,2023-02-22,0.0
U0150,C029,2023-04-22,7594.84
U0150,C035,2023-06-17,5643.83
U0150,C019,2023-06-29,913.12
U0150,C005,2023-07-18,2248.86
U0150,C004,2023-11-11,459.26
U0150,C026,2023-12-16,2126.4
U0150,C017,2024-02-13,2220.28
U0150,C044,2024-02-28,0.0
U0150,C032,2024-08-20,1555.93
U0150,C080,2024-08-26,5877.19
U0150,C021,2025-01-08,1167.01
U0150,C067,2025-03-15,0.0
U0150,C064,2025-05-25,0.0
U0150,C072,2025-08-27,5137.95
U0150,C001,2025-09-10,0.0
U0150,C014,2025-10-02,971.66
U0151,C075,2023-08-25,2104.87
U0151,C026,2024-09-23,1436.41
U0151,C025,2025-03-25,1464.06
U0151,C057,2025-08-22,1180.94
U0151,C007,2025-09-28,953.27
U0152,C025,2023-04-02,1439.3
U0152,C079,2023-05-07,1322.45
U0152,C071,2023-07-06,1921.22
U0152,C011,2023-11-06,0.0
U0152,C065,2024-01-14,0.0
U0152,C069,2024-01-18,1893.85
U0152,C057,2024-04-08,689.63
U0152,C055,2024-06-23,1591.17
U0152,C075,2024-06-23,3052.48
U0152,C048,2024-06-26,2176.62
U0152,C024,2024-07-04,7490.0
U0152,C023,2025-01-26,2498.45
U0152,C080,2025-01-29,4602.33
U0152,C029,2025-02-20,6484.58
U0152,C013,2025-03-04,2239.85
U0152,C077,2025-06-19,682.26
U0152,C021,2025-07-01,550.2
U0152,C060,2025-08-10,2417.36
U0153,C066,2023-05-05,419.37
U0153,C006,2023-06-25,1765.36
U0153,C050,2023-07-18,418.93
U0153,C067,2024-04-10,0.0
U0153,C007,2024-12-05,2075.58
U0153,C065,2025-03-03,0.0
U0153,C025,2025-04-27,1418.1
U0153,C030,2025-12-06,1477.04
U0154,C035,2024-04-27,7772.18
U0154,C005,2025-05-07,5104.6
U0154,C063,2025-08-30,2745.61
U0155,C027,2023-03-13,1323.07
U0155,C062,2023-06-11,1006.71
U0155,C012,2023-09-04,0.0
U0155,C033,2023-09-16,1312.28
U0155,C065,2023-10-29,0.0
U0155,C060,2023-12-09,1087.08
U0155,C074,2023-12-21,754.12
U0155,C005,2024-01-30,5058.91
U0155,C068,2024-03-09,2895.4
U0155,C064,2024-09-04,0.0
U0155,C001,2025-03-19,0.0
U0155,C045,2025-07-08,0.0
U0155,C036,2025-09-02,751.95
U0155,C076,2025-10-25,7658.18
U0155,C037,2025-11-24,2348.81
U0156,C034,2023-03-29,552.89
U0156,C020,2023-06-10,1463.66
U0156,C068,2023-10-30,4888.53
U0156,C009,2024-02-18,0.0
U0156,C052,2024-06-12,0.0
U0156,C053,2024-10-16,1796.25
U0156,C059,2025-05-17,6808.24
U0156,C056,2025-06-10,0.0
U0157,C076,2023-05-18,4495.42
U0157,C038,2023-06-28,7866.12
U0157,C073,2024-10-29,3750.2
U0157,C024,2025-03-05,3202.39
U0157,C059,2025-03-24,3291.16
U0158,C050,2023-01-26,726.08
U0158,C055,2023-07-25,1334.55
U0158,C007,2023-07-26,367.35
U0158,C070,2023-08-05,645.22
U0158,C025,2023-08-19,2135.9
U0158,C006,2023-10-31,1243.79
U0158,C035,2023-11-03,3818.25
U0158,C041,2024-06-24,826.89
U0158,C029,2024-07-19,6966.55
U0158,C075,2024-08-08,7680.42
U0158,C056,2024-12-05,0.0
U0158,C018,2025-02-23,482.43
U0158,C042,2025-04-21,3443.28
U0158,C023,2025-04-28,2152.58
U0158,C036,2025-05-09,2355.61
U0158,C005,2025-07-27,2231.88
U0158,C038,2025-11-30,6626.46
U0158,C034,2025-12-06,1479.54
U0159,C006,2023-03-18,2278.15
U0159,C054,2023-03-21,587.23
U0159,C007,2023-10-22,1788.61
U0159,C042,2023-12-19,7463.95
U0159,C063,2024-07-18,7658.86
U0159,C064,2024-11-09,0.0
U0159,C043,2025-03-21,0.0
U0159,C050,2025-04-02,2011.73
U0159,C032,2025-04-05,1443.51
U0159,C022,2025-08-26,842.32
U0159,C045,2025-09-21,0.0
U0160,C061,2023-02-11,1954.14
U0160,C030,2023-04-11,452.56
U0160,C050,2023-07-21,1979.72
U0160,C051,2023-10-03,2318.07
U0160,C025,2024-04-11,310.17
U0160,C078,2024-05-01,0.0
U0160,C021,2024-07-04,1352.14
U0160,C008,2024-07-28,1518.08
U0160,C046,2024-09-12,0.0
U0160,C039,2024-09-28,0.0
U0160,C054,2024-11-22,2304.5
U0160,C036,2025-02-01,678.17
U0160,C047,2025-08-31,0.0
U0160,C062,2025-10-03,1458.72
U0161,C076,2024-09-07,5755.59
U0161,C075,2025-06-26,7346.2
U0162,C042,2024-07-05,3909.71
U0162,C068,2024-10-19,5050.16
U0162,C072,2025-05-03,6384.57
U0163,C068,2023-07-02,7157.49
U0163,C059,2024-01-20,4748.52
U0164,C011,2023-03-01,0.0
U0164,C033,2023-04-26,541.04
U0164,C070,2023-05-15,319.48
U0164,C034,2023-10-05,1043.82
U0164,C022,2023-11-22,1230.39
U0164,C046,2023-12-22,0.0
U0164,C009,2024-01-30,0.0
U0164,C054,2024-02-16,1647.97
U0164,C069,2024-03-08,2437.52
U0164,C068,2024-09-29,4653.36
U0164,C067,2025-02-04,0.0
U0164,C077,2025-04-06,1495.53
U0164,C012,2025-04-13,0.0
U0164,C074,2025-06-23,2268.19
U0164,C078,2025-09-19,0.0
U0164,C050,2025-11-03,400.35
U0164,C071,2025-11-21,2383.34
U0164,C062,2025-11-23,2189.51
U0164,C053,2025-12-09,1340.56
U0165,C076,2023-03-09,3013.75
U0165,C042,2023-04-29,4879.65
U0165,C005,2024-05-25,5211.23
U0165,C075,2025-07-23,3933.7
U0166,C076,2023-04-14,3953.68
U0166,C029,2025-01-08,6901.0
U0167,C074,2023-09-11,364.42
U0167,C007,2024-02-12,1284.5
U0167,C021,2024-07-15,1279.41
U0167,C026,2025-01-24,2269.42
U0167,C075,2025-03-23,2883.72
U0167,C025,2025-08-08,576.54
U0167,C057,2025-10-31,570.22
U0168,C063,2023-03-04,3245.94
U0168,C035,2024-05-10,5023.42
U0168,C059,2025-02-01,5268.29
U0169,C024,2023-12-30,4093.31
U0169,C068,2024-12-17,6808.72
U0169,C029,2025-07-02,5918.12
U0169,C035,2025-08-29,7796.35
U0169,C073,2025-09-28,7373.76
U0170,C046,2023-02-26,0.0
U0170,C017,2023-07-05,632.21
U0170,C062,2023-12-01,1184.27
U0170,C045,2024-06-13,0.0
U0170,C008,2024-08-06,1271.07
U0170,C036,2024-12-06,1355.04
U0170,C061,2025-03-02,1994.52
U0171,C018,2023-04-12,1739.8
U0171,C051,2023-11-30,1273.02
U0171,C023,2024-03-14,2386.62
U0171,C065,2024-03-29,0.0
U0171,C072,2024-04-06,3475.0
U0172,C003,2023-01-19,0.0
U0172,C042,2023-02-11,3047.72
U0172,C028,2023-09-28,1533.53
U0172,C056,2024-02-28,0.0
U0172,C047,2024-07-05,0.0
U0172,C018,2025-04-18,495.29
U0172,C066,2025-08-28,2470.62
U0172,C014,2025-11-17,1247.16
U0173,C076,2023-01-18,5343.55
U0173,C014,2023-12-21,1856.49
U0173,C080,2024-04-03,3535.13
U0173,C008,2024-05-31,1730.82
U0173,C002,2024-07-17,554.8
U0173,C016,2024-09-17,0.0
U0173,C022,2024-12-15,888.32
U0173,C029,2025-02-10,4621.89
U0173,C069,2025-05-17,1479.1
U0174,C048,2024-03-22,1107.01
U0174,C019,2024-05-31,1353.8
U0174,C024,2024-09-10,4208.77
U0174,C069,2025-07-29,864.61
U0174,C015,2025-08-13,2309.39
U0174,C028,2025-12-02,1120.58
U0175,C035,2023-01-16,7753.67
U0175,C014,2023-05-11,2160.12
U0175,C017,2023-07-29,1746.14
U0175,C080,2023-08-10,6339.37
U0175,C037,2024-07-20,1239.51
U0175,C060,2024-08-01,2035.63
U0175,C009,2024-09-03,0.0
U0175,C042,2024-10-27,3632.44
U0175,C047,2024-11-19,0.0
U0175,C011,2025-02-05,0.0
U0175,C043,2025-03-24,0.0
U0175,C020,2025-09-13,901.89
U0175,C074,2025-11-13,2347.4
U0176,C080,2024-06-18,6629.7
U0176,C075,2024-07-21,7248.38
U0177,C038,2023-11-04,7132.53
U0177,C075,2024-01-21,5002.49
U0177,C059,2024-05-07,3530.39
U0177,C024,2024-09-03,5435.1
U0177,C029,2025-11-25,5183.17
U0178,C024,2023-04-27,7363.6
U0178,C068,2025-04-07,7518.23
U0179,C074,2023-02-22,1267.96
U0179,C013,2023-03-14,2462.91
U0179,C002,2023-10-14,2256.31
U0179,C048,2024-01-24,1767.17
U0179,C072,2024-03-31,3958.73
U0179,C040,2024-06-15,0.0
U0179,C037,2024-08-28,1950.47
U0179,C070,2024-10-16,1730.33
U0179,C035,2024-12-03,2262.08
U0179,C050,2025-01-04,351.55
U0179,C023,2025-03-06,1015.28
U0179,C004,2025-04-08,1626.09
U0179,C079,2025-05-07,1373.93
U0179,C069,2025-09-01,422.93
U0179,C024,2025-10-15,7406.07
U0179,C080,2025-12-30,5738.89
U0180,C066,2023-07-02,1080.64
U0180,C022,2023-07-19,1815.98
U0180,C074,2023-09-20,908.97
U0180,C014,2023-12-15,2358.19
U0180,C036,2024-01-06,1790.87
U0180,C048,2024-01-10,1950.74
U0180,C028,2024-03-31,407.15
U0180,C011,2024-04-02,0.0
U0180,C033,2024-06-13,2491.7
U0180,C051,2024-08-24,1210.75
U0180,C034,2024-09-06,1603.57
U0180,C045,2024-09-20,0.0
U0180,C071,2024-11-18,1717.38
U0180,C020,2024-12-28,367.33
U0180,C070,2025-08-22,1055.76
U0180,C064,2025-11-04,0.0
U0181,C047,2023-04-20,0.0
U0181,C025,2023-05-26,525.48
U0181,C030,2023-08-30,920.59
U0181,C034,2024-02-03,1407.56
